ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,Starts,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,GP,GS,W,L,SV,BS,HLD,IP,HA,HRA,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
36934,SS,67,EDDIE TOKARZ,,21,USA,"Tacoma, WA","5' 10""",145 lbs,Right,Right,St. Matthew's University,-,Great,CO Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,48,48,243,219,56,8,5,2,29,36,17,10,15,0.256,0.313,0.365,28.4,4.3,0.11,0.297,0.678,0.258,0,-0.4,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35335,SP,33,EDSEL JONES,,17,USA,"San Francisco, CA","5' 11""",145 lbs,Left,Right,Wilson Prep,-,Average,HS Junior,5,NEU,85-87 Mph,Sidearm,Normal,5,5,28,22,9,7,2,2,13,8,0,5,11,0.409,0.4,1.182,9.8,13.9,0.773,0.523,1.582,0.412,0,0.5,0,3,1,10,6,3,1,0,0,0,49.1,37,2,15,11,16,64,2.01,0.273,1.07,9.7,0.4,6.8,2.9,11.7,4,0,0,0,0,2.11,0,1.9,1.6,Slot,Extremely Hard,Average,1935,
33924,SS,46,ERNIE CLAYTON,,15,USA,"San Diego, TX","5' 11""",150 lbs,Right,Right,San Diego,-,Average,HS Freshman,1,NEU,80-83 Mph,Over the Top,Normal,23,23,116,97,45,10,4,2,31,42,13,1,16,0.464,0.518,0.711,40.8,18.7,0.247,0.506,1.229,0.443,0,1.9,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
36222,LF,17,ERNIE MULLETT,,16,USA,"St. Joseph, MO","5' 11""",175 lbs,Right,Right,Chaminade,-,Average,HS Sophomore,3,FB,80-83 Mph,Over the Top,Normal,25,25,127,103,40,15,3,2,26,30,21,7,20,0.388,0.484,0.65,35.7,14,0.262,0.475,1.135,0.396,0,1.8,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34158,CF,16,ERNST GLASS,,20,USA,"Methuen, MA","5' 11""",170 lbs,Right,Right,Cowpens State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Sidearm,Normal,62,62,311,279,85,11,6,2,52,53,30,6,19,0.305,0.374,0.409,48.7,6.4,0.104,0.349,0.783,0.306,0,0.9,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35271,SS,2,FRANK BABCOCK,,17,USA,"New York, NY","5' 10""",140 lbs,Right,Right,Edison,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,129,106,43,11,2,2,26,36,19,7,15,0.406,0.492,0.604,36.2,14.4,0.198,0.467,1.096,0.414,0,1.7,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34080,SP,24,FRANK GRENIER,,16,USA,"Washington, DC","5' 11""",145 lbs,Left,Left,Coatesville,-,Average,HS Sophomore,3,NEU,80-83 Mph,Normal (3/4),Normal,10,10,53,48,18,5,0,2,11,16,1,6,7,0.375,0.373,0.604,10.8,8.3,0.229,0.391,0.977,0.381,0,0.3,0,1,1,16,16,8,4,0,0,0,117.2,114,5,49,45,54,105,3.44,0.291,1.43,13.1,0.4,8.7,4.1,8,1.9,0,0,0,0,3.42,0,2.5,2.5,Slot,Extremely Hard,Average,1935,
34035,SP,6,FRANKIE GOLDBLATT,,16,USA,"Atchison, KS","5' 7""",135 lbs,Right,Right,Atchison,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,23,23,117,110,40,10,0,2,28,38,2,13,12,0.364,0.371,0.509,21.7,7.8,0.145,0.373,0.88,0.388,0,0.6,0,3,1,12,6,3,1,0,0,0,48.1,43,2,18,16,19,49,2.98,0.289,1.28,12.1,0.4,8,3.5,9.1,2.6,0,0,0,0,3.08,0,1.1,1.1,Slot,Extremely Hard,Average,1935,
35643,C,29,FRED CRANE,,21,USA,"Bryan, TX","5' 9""",185 lbs,Right,Right,College of Waco,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,48,48,243,204,58,12,1,2,26,48,31,14,15,0.284,0.382,0.382,33.9,6,0.098,0.344,0.764,0.293,0,0.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34306,LF,21,FRED GAFFNEY,,18,CAN,"Hamilton, ON","5' 10""",170 lbs,Right,Right,Jeffersonville,Cookeville State,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,24,24,120,107,51,16,2,2,32,48,8,2,20,0.477,0.508,0.72,41.2,18.2,0.243,0.517,1.228,0.462,0,2.1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,1935,
34368,2B,13,GABE CAIN JR,,18,USA,"Houlton, ME","5' 10""",155 lbs,Right,Right,Houlton,Middlesex,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,98,44,10,5,2,25,42,17,5,17,0.449,0.538,0.714,41.7,18.8,0.265,0.527,1.253,0.462,0,2.2,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34688,1B,14,GAYLORD SMITH,,16,USA,"Dugway, UT","5' 10""",170 lbs,Left,Left,Phoenix,-,Average,HS Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,26,26,133,104,45,13,2,2,31,33,23,4,17,0.433,0.546,0.654,41.4,17.2,0.221,0.505,1.2,0.439,0,2.2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34373,2B,16,GENE HAM,,17,USA,"Wallkill, NY","5' 10""",155 lbs,Right,Right,Wallkill,Brooklyn Catholic,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,135,123,47,4,1,2,28,44,3,15,7,0.382,0.424,0.48,26.8,8.5,0.098,0.393,0.904,0.425,0,0.9,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,1935,
33928,C,4,GENE LEE,,15,USA,"Belle Vernon, PA","6' 2""",185 lbs,Right,Right,Belle Vernon,-,Average,HS Freshman,1,NEU,80-83 Mph,Over the Top,Normal,25,25,126,107,50,15,1,2,32,37,14,3,18,0.467,0.528,0.682,40.7,17.2,0.215,0.505,1.211,0.466,0,2.1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
33973,RF,11,GENE LYNCH,,15,USA,"Wathena, KS","6' 1""",170 lbs,Left,Left,Wathena,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,124,97,42,17,2,2,26,31,18,5,21,0.433,0.521,0.711,39.8,16.8,0.278,0.502,1.232,0.43,0,2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34115,SP,16,GEORGE BUCKLEY,,16,USA,"Flint, MI","5' 7""",135 lbs,Right,Right,Dearborn,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,5,5,29,26,10,3,2,2,9,9,0,6,7,0.385,0.379,0.885,7.7,9.9,0.5,0.489,1.264,0.4,0,0.4,0,7,3,12,7,4,1,0,0,0,56,47,3,19,15,18,49,2.41,0.256,1.16,10.4,0.5,7.6,2.9,7.9,2.7,0,0,0,0,3.11,0,1.3,1.6,Slot,Hard,Average,1935,
35705,3B,2,GEORGE TALBOT,,18,USA,"Atlanta, GA","5' 9""",150 lbs,Left,Right,Watkinsville,Darnell State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,108,49,8,5,2,32,41,19,4,15,0.454,0.535,0.676,41.2,15.4,0.222,0.519,1.211,0.461,0,2.2,0,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,1935,
34144,C,30,GLEN SEXTON,,17,USA,"Arkansas City, KS","5' 9""",160 lbs,Right,Right,Coffeyville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,137,113,54,15,0,2,34,45,17,4,17,0.478,0.552,0.664,44.9,18.6,0.186,0.513,1.216,0.481,0,2.3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34591,SP,25,GORDON CHEEK,,16,USA,"New York, NY","6' 0""",155 lbs,Right,Right,Westinghouse,-,Average,HS Sophomore,4,NEU,85-87 Mph,Normal (3/4),Normal,7,7,37,36,13,7,0,2,9,11,1,5,9,0.361,0.378,0.722,9.4,10.1,0.361,0.457,1.101,0.379,0,0.5,0,5,2,12,12,7,2,0,0,0,98,73,2,17,15,15,112,1.38,0.259,0.9,8.2,0.2,6.7,1.4,10.3,7.5,0,0,0,0,1.67,0,4.9,5.3,Slot,Extremely Hard,Average,1935,
35433,RF,55,HACK MURPHY,,17,USA,"South Bend, IN","5' 7""",145 lbs,Right,Right,Quincy,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,131,107,45,9,2,2,26,42,18,8,13,0.421,0.508,0.598,35.1,14.1,0.178,0.469,1.106,0.439,0,1.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34471,SP,28,HANK KROLL,,18,USA,"Detroit, MI","5' 9""",140 lbs,Right,Right,Walled Lake,Cumberland University,Average,HS Senior,4,NEU,83-85 Mph,Normal (3/4),Normal,10,10,53,45,16,7,0,2,14,16,2,6,9,0.356,0.373,0.644,11.5,8.9,0.289,0.398,1.017,0.35,0,0.4,0,3,1,15,15,8,2,0,0,0,105.2,84,2,22,19,20,106,1.62,0.267,0.98,8.9,0.2,7.2,1.7,9,5.3,0,0,0,0,2.01,0,4.5,5.1,Slot,Extremely Hard,Average,1935,
34010,CF,5,HANK MARSH,,16,USA,"Newark, NJ","6' 1""",160 lbs,Left,Right,Mamaroneck,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,26,26,132,118,60,17,2,2,37,44,12,3,21,0.508,0.561,0.737,51,23.3,0.229,0.556,1.298,0.513,0,2.8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34449,SP,87,HANNIBAL DAVIS,,18,USA,"Berwyn, IL","5' 7""",130 lbs,Left,Right,Grand Blanc,Bayou State College,Average,HS Senior,3,NEU,85-87 Mph,Over the Top,Normal,6,6,32,27,10,7,2,2,8,10,0,3,11,0.37,0.355,1,7.4,8,0.63,0.486,1.355,0.32,0,0.5,0,9,4,13,7,3,1,0,0,0,53.2,46,2,18,15,18,47,2.52,0.27,1.19,11.1,0.3,7.7,3,7.9,2.6,0,0,0,0,3.05,0,1.3,1.5,Slot,Normal,Average,1935,
33919,CF,24,HAPPY ELLISON,,15,USA,"Cincinnati, OH","6' 0""",155 lbs,Switch,Right,Sycamore,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,116,64,17,4,2,34,60,11,3,23,0.552,0.59,0.819,60.9,27.4,0.267,0.59,1.409,0.544,0,3.2,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35656,1B,11,HARMON WARREN,BEAGLE,18,USA,"Athol, MA","5' 11""",170 lbs,Right,Right,Marblehead,Gates University,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,23,23,115,89,40,11,0,2,25,34,16,6,13,0.449,0.566,0.64,36.1,18.7,0.191,0.516,1.207,0.469,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,1935,
34201,CF,21,HARRY CARR,,14,USA,"Akron, OH","5' 9""",135 lbs,Right,Right,Buchtel,-,Average,HS Freshman,1,NEU,80-83 Mph,Over the Top,Normal,26,26,134,115,54,14,5,2,31,40,14,5,21,0.47,0.53,0.73,49.1,19.2,0.261,0.525,1.261,0.477,0,2.4,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33979,SS,2,HEINIE RATHMANN,,15,USA,"Independence, MO","5' 9""",130 lbs,Right,Right,Independence,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,132,108,48,15,5,2,27,45,18,3,22,0.444,0.523,0.731,46,17,0.287,0.516,1.255,0.438,0,2.3,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35244,SP,5,HENRY WASHINGTON,,17,USA,"Longview, WA","5' 11""",150 lbs,Left,Left,Woodburn,-,Average,HS Junior,3,NEU,84-86 Mph,Over the Top,Normal,23,23,119,110,43,8,0,2,25,36,3,9,10,0.391,0.397,0.518,23,8.1,0.127,0.384,0.915,0.402,0,0.7,0,8,4,13,13,8,2,0,0,0,107,91,4,33,29,34,117,2.44,0.284,1.17,10.7,0.3,7.7,2.9,9.8,3.4,0,0,0,0,2.51,0,3.8,3.7,Slot,Extremely Hard,Average,1935,
34250,2B,9,HI DIAZ,,16,USA,"Kansas City, MO","5' 6""",135 lbs,Right,Right,Kansas City,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,28,28,140,110,49,13,5,2,30,41,20,4,20,0.445,0.543,0.709,47.8,17.7,0.264,0.52,1.253,0.443,0,2.5,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35592,SP,7,HOOKS CAMP,,18,USA,"Minneapolis, MN","5' 9""",140 lbs,Right,Right,Stillwater,Miami State,Average,HS Senior,4,NEU,84-86 Mph,Normal (3/4),Normal,26,26,131,125,44,9,2,2,27,37,2,10,13,0.352,0.367,0.504,23.3,7.4,0.152,0.368,0.871,0.372,0,0.6,0,2,1,13,13,7,3,0,0,0,106.2,90,4,31,30,38,123,2.53,0.288,1.2,11.1,0.3,7.6,3.2,10.4,3.2,0,0,0,0,2.53,0,3.7,3.9,Slot,Extremely Hard,Average,1935,
35382,CF,13,HOYT MOORE,,16,USA,"Wilkes-Barre, PA","6' 0""",160 lbs,Left,Left,Garfield,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,117,104,42,9,3,2,27,31,12,6,14,0.404,0.47,0.606,31.5,12.7,0.202,0.464,1.076,0.417,0,1.5,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35320,C,5,IAN WEBER,,20,USA,"Westfield, MA","5' 10""",175 lbs,Left,Right,Brooklyn Catholic,-,Good,CO Sophomore,3,NEU,75-80 Mph,Normal (3/4),Normal,63,63,316,264,69,9,1,2,37,43,44,37,12,0.261,0.371,0.326,37.5,5,0.064,0.325,0.697,0.294,0,0.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34325,LF,11,IRV GOLDSTEIN,,15,USA,"New York, NY","5' 9""",155 lbs,Right,Right,Branford,-,Average,HS Freshman,1,FB,80-83 Mph,Over the Top,Normal,22,22,111,88,38,10,3,2,21,36,15,3,15,0.432,0.519,0.682,34.9,16,0.25,0.493,1.2,0.424,0,1.7,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33916,SP,18,IRV KING,,15,USA,"McKeesport, PA","5' 8""",135 lbs,Switch,Right,McKeesport,-,Average,HS Freshman,3,NEU,83-85 Mph,Over the Top,Normal,9,9,45,39,15,8,2,2,11,14,2,8,12,0.385,0.409,0.846,13.5,12.6,0.462,0.485,1.255,0.419,0,0.7,0,5,2,13,13,7,4,0,0,0,107.2,100,4,40,36,44,99,3.01,0.289,1.34,12.1,0.3,8.4,3.7,8.3,2.3,0,0,0,0,3.1,0,2.8,2.9,Slot,Extremely Hard,Average,1935,
35391,SP,16,IVAN RUSMAN,,17,USA,"Buffalo, NY","5' 10""",150 lbs,Right,Right,Avon,-,Average,HS Junior,4,GB,83-85 Mph,Normal (3/4),Groundballer,23,23,119,110,40,9,2,2,22,34,5,12,13,0.364,0.381,0.536,22.7,7.8,0.173,0.387,0.918,0.384,0,0.7,0,10,5,13,13,8,2,0,0,0,106.1,72,1,28,24,55,123,2.03,0.248,1.19,11,0.1,6.1,4.7,10.4,2.2,0,0,0,0,2.65,0,3.5,4.3,Slot,Extremely Hard,Average,1935,
34421,C,6,JACK D DAVIS,,21,USA,"Allentown, PA","5' 8""",170 lbs,Right,Right,Maryland State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,52,52,261,227,61,12,1,2,41,39,30,12,15,0.269,0.357,0.357,31.9,4.9,0.088,0.322,0.713,0.277,0,0.1,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$650 ,Normal,Average,1935,
33917,C,13,JACK HINTON,,15,USA,"Shiloh, NJ","5' 10""",165 lbs,Left,Right,Shiloh,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,123,99,42,8,0,2,23,36,17,8,10,0.424,0.5,0.566,31.4,12.7,0.141,0.452,1.066,0.435,0,1.5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
38060,C,8,JACK STALLINGS,,16,USA,"Burlingame, CA","6' 0""",170 lbs,Left,Right,Golden Gate Preparatory,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,112,98,40,13,0,2,27,30,8,2,15,0.408,0.445,0.602,27.8,11.4,0.194,0.438,1.047,0.392,0,1.2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34232,SS,35,JAKE CREEL,,20,USA,"Scranton, PA","6' 0""",185 lbs,Right,Right,Ferguson,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,44,44,221,189,50,8,5,2,29,42,25,8,15,0.265,0.368,0.392,34.1,6.2,0.127,0.342,0.76,0.268,0,0.5,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34268,CF,29,JAMES SLOCUM,,15,USA,"Washington, DC","5' 9""",145 lbs,Left,Right,Xaverian,-,Average,HS Freshman,3,NEU,83-85 Mph,Normal (3/4),Normal,26,26,131,113,53,14,2,2,29,50,14,3,18,0.469,0.523,0.681,42.6,16.7,0.212,0.504,1.205,0.468,0,2.1,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34412,1B,13,JAMES WRIGHT,,18,USA,"Philadelphia, PA","5' 9""",175 lbs,Right,Right,Overbrook,Eastern State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,95,40,14,2,2,22,34,17,7,18,0.421,0.525,0.674,37.6,17.5,0.253,0.51,1.199,0.437,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
33885,3B,25,JARVIS SHIELDS,,15,USA,"Creston, IA","5' 9""",155 lbs,Right,Right,Creston,-,Average,HS Freshman,1,FB,80-83 Mph,Sidearm,Normal,24,24,124,104,47,13,2,2,29,40,15,3,17,0.452,0.532,0.673,39.8,18.2,0.221,0.516,1.205,0.45,0,2.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
36375,CF,7,JERRY SUBER,,17,USA,"Fullerton, CA","5' 10""",155 lbs,Right,Right,Fullerton,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,123,101,45,13,2,2,29,33,16,6,17,0.446,0.521,0.673,38.9,16.9,0.228,0.499,1.194,0.453,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
38126,SP,39,JESS HARRIS,,17,USA,"Martinez, CA","6' 4""",160 lbs,Right,Right,Wilson,-,Average,HS Junior,3,NEU,88-90 Mph,Normal (3/4),Normal,21,21,105,102,36,10,2,2,23,31,1,8,14,0.353,0.362,0.549,20.1,7.9,0.196,0.388,0.911,0.366,0,0.6,0,3,2,16,10,5,1,0,0,0,76.2,64,3,25,22,32,83,2.58,0.271,1.25,11.4,0.4,7.5,3.8,9.7,2.6,0,0,0,0,2.83,0,2.1,2.3,Slot,Extremely Hard,Average,1935,
33891,RF,4,JESSE BROCK,,15,USA,"Evanston, IL","5' 7""",130 lbs,Left,Left,Westcott Vocational,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,124,95,42,14,4,2,29,36,19,3,20,0.442,0.554,0.737,44.7,19.8,0.295,0.528,1.291,0.44,0,2.3,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34174,RF,20,JESSE KROLLINGER,,17,USA,"Fremont, NE","5' 10""",155 lbs,Right,Left,Logan,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,127,96,38,12,1,2,27,32,24,5,15,0.396,0.528,0.604,35,14.6,0.208,0.489,1.132,0.396,0,1.9,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33984,2B,8,JESSE MILLS,,15,USA,"Denver, CO","5' 10""",155 lbs,Right,Right,Pueblo,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,121,110,49,16,2,2,32,41,6,2,20,0.445,0.462,0.682,36,14.1,0.236,0.473,1.144,0.431,0,1.7,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34123,C,5,JIM GRITTER,,16,USA,"Cleveland, OH","5' 10""",170 lbs,Right,Right,Toronto,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,27,27,135,110,44,11,2,2,26,37,20,5,15,0.4,0.492,0.591,34.8,13.1,0.191,0.459,1.083,0.404,0,1.7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
37589,C,24,JIM HALL,,20,USA,"Santa Cruz, CA","5' 10""",185 lbs,Left,Right,Indiana A&M,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,49,49,247,222,69,12,1,2,44,57,20,3,15,0.311,0.371,0.401,35.8,6,0.09,0.343,0.772,0.307,0,0.6,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35275,CF,12,JIM J. BROWN,,17,USA,"Grand Rapids, MI","5' 6""",125 lbs,Right,Right,Summerfield,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,23,23,119,107,50,12,5,2,28,42,7,2,19,0.467,0.521,0.729,41.6,17.5,0.262,0.532,1.25,0.466,0,2.2,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33957,SP,7,JIM SCHUBERT,,15,USA,"Youngstown, OH","5' 10""",145 lbs,Left,Left,Austintown-Fitch,-,Average,HS Freshman,4,NEU,83-85 Mph,Normal (3/4),Normal,24,24,124,116,39,12,0,2,25,37,4,16,14,0.336,0.355,0.491,21.2,7,0.155,0.362,0.846,0.366,0,0.5,0,5,2,12,12,6,2,0,0,0,84.2,75,2,30,26,36,84,2.76,0.282,1.31,12,0.2,8,3.8,8.9,2.3,0,0,0,0,2.87,0,2.5,2.4,Slot,Extremely Hard,Average,1935,
33922,CF,8,JIM SOLINSKI,,15,USA,"Marshalltown, IA","6' 0""",165 lbs,Right,Right,Marshalltown,-,Average,HS Freshman,1,FB,80-83 Mph,Over the Top,Normal,24,24,122,100,45,13,3,2,27,33,18,6,18,0.45,0.533,0.7,40.6,18.6,0.25,0.514,1.233,0.462,0,2.1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35245,SP,8,JIM YANNONE,,16,USA,"Blue Island, IL","6' 0""",155 lbs,Right,Right,Bath,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,23,23,118,112,39,9,2,2,25,33,6,8,13,0.348,0.381,0.518,22.6,8.2,0.17,0.389,0.899,0.363,0,0.8,0,2,1,13,13,8,2,0,0,0,102.1,92,4,38,34,44,100,2.99,0.281,1.33,12.1,0.4,8.1,3.9,8.8,2.3,0,0,0,0,3.1,0,2.7,2.7,Slot,Extremely Hard,Average,1935,
