ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM
36228,CF,12,DON WHITE,,20,USA,"Cleveland, OH","5' 10""",155 lbs,Left,Left,Mississippi A&M,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,121,121,609,536,156,27,16,6,85,131,61,32,49,0.291,0.364,0.435,96.7,6.3,0.144,0.349,0.798,0.298,0,1.7,0,101,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33802,SP,16,FLOYD WHITE,,17,USA,"New York, NY","6' 0""",160 lbs,Right,Right,Jackson,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,10,10,51,42,17,3,1,0,9,12,2,5,4,0.405,0.417,0.524,9.8,7.8,0.119,0.376,0.94,0.425,0,0.3,0,7,3,14,14,6,3,0,0,0,95.1,88,3,33,30,36,77,2.83,0.272,1.3,11.8,0.3,8.3,3.4,7.3,2.1,0,0,0,0,3.16,0,2.4,2.8,Slot
36217,CF,6,GENE WHITE,,20,USA,"Detroit, MI","6' 0""",170 lbs,Right,Right,Maryland State,-,Great,CO Sophomore,3,FB,83-85 Mph,Normal (3/4),Normal,126,126,636,547,167,27,6,2,91,120,78,27,35,0.305,0.393,0.388,98.9,6.5,0.082,0.352,0.781,0.317,0,2,0,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34522,C,21,GEORGE WHITNEY,,17,USA,"Erie, PA","5' 10""",160 lbs,Right,Right,Delevan,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,68,68,348,281,108,32,1,9,71,96,45,21,42,0.384,0.477,0.601,89.7,12.4,0.217,0.459,1.078,0.382,0,4.3,0,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34016,CF,20,ED WIDENER,,17,USA,"Pontotoc, MS","5' 11""",160 lbs,Left,Left,Pontotoc,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,54,54,270,221,93,30,3,6,61,85,34,15,39,0.421,0.502,0.665,80.9,15.5,0.244,0.486,1.167,0.426,0,4,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33637,C,18,PAUL WILKERSON,,20,USA,"Cleveland, OH","6' 0""",190 lbs,Right,Right,Oklahoma City State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,49,49,247,219,74,13,1,3,49,55,22,3,17,0.338,0.4,0.447,42.6,7.7,0.11,0.373,0.847,0.33,0,1.2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34651,C,3,CHUCK WILLIAMS,,17,USA,"St. Cloud, MN","5' 11""",170 lbs,Right,Right,Stillwater,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,72,72,363,312,126,44,1,4,75,101,41,24,49,0.404,0.471,0.59,93.9,12.7,0.186,0.455,1.061,0.422,0,4.4,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34019,SP,19,BILL WILLMAN,,20,USA,"Pittsburgh, PA","5' 10""",165 lbs,Right,Right,Strub College,-,Average,CO Sophomore,3,EX GB,84-86 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,16,6,0,0,0,206,176,2,68,65,96,193,2.84,0.301,1.32,11.9,0.1,7.7,4.2,8.4,2,0,0,0,0,2.87,0,6,6.4,Slot
34037,SP,18,DOC WILSON,,19,USA,"Chicago, IL","6' 0""",165 lbs,Right,Right,Worthington College,-,Fair,CO Sophomore,3,NEU,84-86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,9,14,0,0,0,231.2,248,29,150,144,156,153,5.59,0.292,1.74,15.8,1.1,9.6,6.1,5.9,1,0,0,0,0,5.57,0,-0.9,-0.4,Slot
34058,1B,13,JERRY WILSON,,16,USA,"Birmingham, AL","6' 1""",190 lbs,Left,Left,Joppa,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,229,186,79,23,3,4,48,60,30,10,30,0.425,0.504,0.645,66.3,14.9,0.22,0.479,1.15,0.426,0,3.2,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34087,2B,18,SAM WILSON,,16,USA,"Camden, NJ","5' 10""",160 lbs,Right,Right,Riverside,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,50,50,251,208,86,32,8,4,48,82,32,11,44,0.413,0.496,0.702,78.6,15.2,0.288,0.493,1.198,0.421,0,3.9,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34607,CF,2,SAM WOODWARD,,17,USA,"St. Louis, MO","5' 8""",145 lbs,Left,Left,Pana,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,74,74,375,309,120,42,4,11,77,100,35,23,57,0.388,0.47,0.657,103.8,13.4,0.269,0.467,1.127,0.388,0,4.9,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33607,SP,19,BILL WOOLERY,,17,USA,"Trenton, NJ","6' 2""",170 lbs,Left,Left,Erasmus,-,Average,HS Junior,3,GB,84-86 Mph,Normal (3/4),Groundballer,10,10,51,48,17,4,0,0,10,12,1,6,4,0.354,0.353,0.438,7.4,5.4,0.083,0.341,0.79,0.386,0,0.1,0,9,4,16,16,10,1,0,0,0,110.1,86,1,25,23,34,116,1.88,0.269,1.09,10,0.1,7,2.8,9.5,3.4,0,0,0,0,2.19,0,4.4,5,Slot
34390,1B,6,HENRY WRIGHT,,19,USA,"Chicago, IL","5' 10""",190 lbs,Right,Right,Wisconsin State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,104,104,527,462,123,20,2,17,94,97,59,73,39,0.266,0.352,0.429,75,5.8,0.162,0.343,0.78,0.285,0,1.2,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
38171,SS,1,JOE YORK,SARGE,17,USA,"Wichita, KS","6' 0""",170 lbs,Right,Right,Terre Haute,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,69,69,354,317,157,28,6,0,97,125,24,13,34,0.495,0.524,0.621,114.4,17.1,0.126,0.492,1.146,0.505,0,5.4,0,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34631,SP,1,RON YOUNG,,17,USA,"St. Louis, MO","6' 0""",150 lbs,Left,Left,Marissa,-,Average,HS Junior,6,NEU,87-89 Mph,Normal (3/4),Normal,20,20,104,93,35,10,3,1,30,29,2,11,14,0.376,0.382,0.581,19.6,7.2,0.204,0.393,0.963,0.395,0,0.7,0,18,9,47,47,24,9,0,0,0,326.2,279,12,98,91,121,342,2.51,0.276,1.22,11.2,0.3,7.7,3.3,9.4,2.8,0,0,0,0,2.74,0,10.3,11.5,Slot
34228,C,12,ROSCOE ZEILER,,20,USA,"Scranton, PA","5' 10""",180 lbs,Right,Right,Taney College,-,Poor,CO Sophomore,2,GB,75-80 Mph,Over the Top,Groundballer,118,118,595,517,158,25,2,8,108,119,67,51,35,0.306,0.39,0.408,90.6,6.5,0.103,0.358,0.798,0.325,0,2.2,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
